"id","month","day","year","description","amount","category","account","debit_or_credit","original_description","note","date"
"00000145717d41b6b5616200001000f300940076","5","14","2013","Transfer to SHARE DRAFT NO MIN","100.0","Transfer","PRIME SHARE ACCOUNT","debit",,"","2013.05.14"
"00000145717d41b6b5616201001000f300940076","5","14","2013","Vanguard","100.0","Financial","SHARE DRAFT NO MIN","debit",,"","2013.05.14"
"00000145717d41b6b5616202001000f300940076","5","14","2013","Fedloanservicingach Transactionautomatic","250.24","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.05.14"
"00000145717d41b6b5616203001000f300940076","5","13","2013","Internet Transfer Transfer","50.0","Mobile Phone","SHARE DRAFT NO MIN","debit",,"","2013.05.13"
"00000145717d41b6b5616204001000f300940076","5","13","2013","Transfer to CREDIT CARD","163.86","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.05.13"
"00000145717d41b6b5616205001000f300940076","5","13","2013","Extended Mkt Index Inv - Buy","100.0","Buy","Vanguard Account","credit",,"","2013.05.13"
"00000145717d41b6b5616206001000f300940076","5","12","2013","Red Robin","18.6","Restaurants","CREDIT CARD","debit",,"","2013.05.12"
"00000145717d41b6b5616207001000f300940076","5","12","2013","Ba Adobe Lehi","2.75","Restaurants","CREDIT CARD","debit",,"","2013.05.12"
"00000145717d41b6b5616208001000f300940076","5","12","2013","Ba Adobe Lehi","4.0","Restaurants","CREDIT CARD","debit",,"","2013.05.12"
"00000145717d41b6b5616209001000f300940076","5","12","2013","Malawi Pizza","20.36","Restaurants","CREDIT CARD","debit",,"","2013.05.12"
"00000145717d41b6b561620a001000f300940076","5","10","2013","Transfer to PRIME SHARE ACCOUNT","100.0","Hide from Budgets & Trends","SHARE DRAFT NO MIN","debit",,"","2013.05.10"
"00000145717d41b6b561620b001000f300940076","5","10","2013","Transfer from SHARE DRAFT NO MIN","100.0","Transfer","PRIME SHARE ACCOUNT","credit",,"","2013.05.10"
"00000145717d41b6b561620c001000f300940076","5","10","2013","Transfer from SHARE DRAFT NO MIN","163.86","Credit Card Payment","CREDIT CARD","credit",,"","2013.05.10"
"00000145717d41b6b561620d001000f300940076","5","10","2013","Zerochaos Payropayroll Deduction","781.04","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.05.10"
"00000145717d41b6b561620e001000f300940076","5","10","2013","Hainsworth Laundry","7.5","Laundry","CREDIT CARD","debit",,"","2013.05.10"
"00000145717d41b6b561620f001000f300940076","5","10","2013","Humana","25.0","Sports","CREDIT CARD","debit",,"","2013.05.10"
"00000145717d41b6b5616210001000f300940076","5","10","2013","Smith's Food","15.0","Groceries","CREDIT CARD","debit",,"","2013.05.10"
"00000145717d41b6b5616211001000f300940076","5","10","2013","Payment","101.75","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.05.10"
"00000145717d41b6b5616212001000f300940076","5","10","2013","Payment","0.29","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.05.10"
"00000145717d41b6b5616213001000f300940076","5","10","2013","Payment","9.02","Loan Payment","Federal Unsub Stafford Loan","credit",,"","2013.05.10"
"00000145717d41b6b5616214001000f300940076","5","10","2013","Payment","139.18","Loan Payment","Federal Unsub Stafford Loan","credit",,"","2013.05.10"
"00000145717d41b6b5616215001000f300940076","5","9","2013","Ba Adobe Lehi","5.75","Restaurants","CREDIT CARD","debit",,"","2013.05.09"
"00000145717d41b6b5616216001000f300940076","5","9","2013","Amazon","17.98","Shopping","CREDIT CARD","debit",,"","2013.05.09"
"00000145717d41b6b5616217001000f300940076","5","8","2013","Cinemark","7.0","Movies & DVDs","CREDIT CARD","debit",,"","2013.05.08"
"00000145717d41b6b5616218001000f300940076","5","8","2013","Pizza Factory","18.88","Restaurants","CREDIT CARD","debit",,"","2013.05.08"
"00000145717d41b6b5616219001000f300940076","5","8","2013","Gold's Gym","21.37","Gym","CREDIT CARD","debit",,"","2013.05.08"
"00000145717d41b6b561621a001000f300940076","5","8","2013","Ba Adobe Lehi","5.75","Restaurants","CREDIT CARD","debit",,"","2013.05.08"
"00000145717d41b6b561621b001000f300940076","5","6","2013","Fedloanservicingach Transactionautomatic","920.0","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.05.06"
"00000145717d41b6b561621c001000f300940076","5","6","2013","Transfer to CREDIT CARD","759.04","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.05.06"
"00000145717d41b6b561621d001000f300940076","5","6","2013","Bridge Property Automatic","157.89","Mortgage & Rent","SHARE DRAFT NO MIN","debit",,"","2013.05.06"
"00000145717d41b6b561621e001000f300940076","5","6","2013","Taco Bell","1.06","Fast Food","CREDIT CARD","debit",,"","2013.05.06"
"00000145717d41b6b561621f001000f300940076","5","6","2013","Taco Bell","6.74","Fast Food","CREDIT CARD","debit",,"","2013.05.06"
"00000145717d41b6b5616220001000f300940076","5","5","2013","Ba Adobe Lehi","5.25","Restaurants","CREDIT CARD","debit",,"","2013.05.05"
"00000145717d41b6b5616221001000f300940076","5","5","2013","Wal-Mart","3.71","Groceries","CREDIT CARD","debit",,"","2013.05.05"
"00000145717d41b6b5616222001000f300940076","5","5","2013","Wendy's","6.84","Fast Food","CREDIT CARD","debit",,"","2013.05.05"
"00000145717d41b6b5616223001000f300940076","5","5","2013","Ba Adobe Lehi","5.75","Restaurants","CREDIT CARD","debit",,"","2013.05.05"
"00000145717d41b8fa5fb91c001000f300940076","5","3","2013","Maverik Cntry Stre","52.03","Gas & Fuel","CREDIT CARD","debit",,"","2013.05.03"
"00000145717d41b8fa5fb91d001000f300940076","5","3","2013","Ba Adobe Lehi","5.75","Restaurants","CREDIT CARD","debit",,"","2013.05.03"
"00000145717d41b8fa5fb91e001000f300940076","5","3","2013","Transfer from SHARE DRAFT NO MIN","759.04","Credit Card Payment","CREDIT CARD","credit",,"","2013.05.03"
"00000145717d41b8fa5fb91f001000f300940076","5","3","2013","Zerochaos Payropayroll Deduction","677.96","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.05.03"
"00000145717d41b8fa5fb920001000f300940076","5","3","2013","Payment","920.0","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.05.03"
"00000145717d41b8fa5fb921001000f300940076","5","2","2013","Wal-Mart","18.18","Groceries","CREDIT CARD","debit",,"","2013.05.02"
"00000145717d41b8fa5fb922001000f300940076","5","1","2013","Big O Tires","740.86","Service & Parts","CREDIT CARD","debit",,"","2013.05.01"
"00000145717d41b8fa5fb923001000f300940076","5","1","2013","Transfer to CREDIT CARD","305.95","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.05.01"
"00000145717d41b8fa5fb924001000f300940076","5","1","2013","Netflix","7.99","Movies & DVDs","SHARE DRAFT NO MIN","debit",,"","2013.05.01"
"00000145717d41b8fa5fb925001000f300940076","4","30","2013","Transfer from SHARE DRAFT NO MIN","305.95","Credit Card Payment","CREDIT CARD","credit",,"","2013.04.30"
"00000145717d41b8fa5fb926001000f300940076","4","30","2013","Check 1111","124.35","Charity","SHARE DRAFT NO MIN","debit",,"","2013.04.30"
"00000145717d41b8fa5fb927001000f300940076","4","30","2013","Total Bond Mkt Index Inv - Dividend","0.58","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.04.30"
"00000145717d41b8fa5fb928001000f300940076","4","29","2013","North West Provoshare","25.0","Income","SHARE DRAFT NO MIN","credit",,"","2013.04.29"
"00000145717d41b8fa5fb929001000f300940076","4","29","2013","North West Provoshare","45.13","Income","SHARE DRAFT NO MIN","credit",,"","2013.04.29"
"00000145717d41b8fa5fb92a001000f300940076","4","29","2013","Smith's Food","10.67","Groceries","CREDIT CARD","debit",,"","2013.04.29"
"00000145717d41b8fa5fb92b001000f300940076","4","28","2013","Smith's Food","12.46","Groceries","CREDIT CARD","debit",,"","2013.04.28"
"00000145717d41b8fa5fb92c001000f300940076","4","26","2013","Zerochaos Payropayroll Deduction","742.84","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.04.26"
"00000145717d41b8fa5fb92d001000f300940076","4","26","2013","Ba Adobe Lehi","3.0","Restaurants","CREDIT CARD","debit",,"","2013.04.26"
"00000145717d41b8fa5fb92e001000f300940076","4","25","2013","Chevron","52.94","Gas & Fuel","CREDIT CARD","debit",,"","2013.04.25"
"00000145717d41b8fa5fb92f001000f300940076","4","25","2013","Chevron","5.33","Gas & Fuel","CREDIT CARD","debit",,"","2013.04.25"
"00000145717d41b8fa5fb930001000f300940076","4","25","2013","Hainsworth Laundry","7.5","Laundry","CREDIT CARD","debit",,"","2013.04.25"
"00000145717d41b8fa5fb931001000f300940076","4","24","2013","El Gallo Giro","7.48","Restaurants","CREDIT CARD","debit",,"","2013.04.24"
"00000145717d41b8fa5fb932001000f300940076","4","24","2013","Buffalo Wild Wings","27.07","Restaurants","CREDIT CARD","debit",,"","2013.04.24"
"00000145717d41b8fa5fb933001000f300940076","4","24","2013","Ba Adobe Lehi","5.75","Restaurants","CREDIT CARD","debit",,"","2013.04.24"
"00000145717d41b8fa5fb934001000f300940076","4","22","2013","Goodwood Barbecue","39.99","Restaurants","CREDIT CARD","debit",,"","2013.04.22"
"00000145717d41b8fa5fb935001000f300940076","4","21","2013","Ba Adobe Lehi","5.75","Restaurants","CREDIT CARD","debit",,"","2013.04.21"
"00000145717d41b8fa5fb936001000f300940076","4","21","2013","Ba Adobe Lehi","4.0","Restaurants","CREDIT CARD","debit",,"","2013.04.21"
"00000145717d41b8fa5fb937001000f300940076","4","19","2013","Zerochaos Payropayroll Deduction","500.75","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.04.19"
"00000145717d41b8fa5fb938001000f300940076","4","19","2013","Ba Adobe Lehi","6.75","Restaurants","CREDIT CARD","debit",,"","2013.04.19"
"00000145717d41b8fa5fb939001000f300940076","4","17","2013","Smiths Fuel","51.03","Gas & Fuel","CREDIT CARD","debit",,"","2013.04.17"
"00000145717d41b8fa5fb93a001000f300940076","4","17","2013","Diegos Taco Shop","9.03","Restaurants","CREDIT CARD","debit",,"","2013.04.17"
"00000145717d41b8fa5fb93b001000f300940076","4","16","2013","Smiths N Freedomelectronic","23.8","Groceries","SHARE DRAFT NO MIN","debit",,"","2013.04.16"
"00000145717d41b8fa5fb93c001000f300940076","4","16","2013","Check 1110","73.8","Charity","SHARE DRAFT NO MIN","debit",,"","2013.04.16"
"00000145717d41b8fa5fb93d001000f300940076","4","15","2013","Transfer to CREDIT CARD","93.48","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.04.15"
"00000145717d41b8fa5fb93e001000f300940076","4","15","2013","Emanuels","8.89","Restaurants","CREDIT CARD","debit",,"","2013.04.15"
"00000145717d41b8fa5fb93f001000f300940076","4","15","2013","Hermie","7.91","Restaurants","CREDIT CARD","debit",,"","2013.04.15"
"00000145717d41b8fa5fb940001000f300940076","4","14","2013","Smith's Food","4.81","Groceries","CREDIT CARD","debit",,"","2013.04.14"
"00000145717d41b8fa5fb941001000f300940076","4","14","2013","Redbox","1.28","Movies & DVDs","CREDIT CARD","debit",,"","2013.04.14"
"00000145717d41b8fa5fb942001000f300940076","4","14","2013","Maverik","6.8","Gas & Fuel","CREDIT CARD","debit",,"","2013.04.14"
"00000145717d41b8fa5fb943001000f300940076","4","14","2013","Marketplace Iga","2.14","Groceries","CREDIT CARD","debit",,"","2013.04.14"
"00000145717d41b8fa5fb944001000f300940076","4","12","2013","Transfer from SHARE DRAFT NO MIN","93.48","Credit Card Payment","CREDIT CARD","credit",,"","2013.04.12"
"00000145717d41b8fa5fb945001000f300940076","4","12","2013","Suna Solutions Ach","344.06","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.04.12"
"00000145717d41b8fa5fb946001000f300940076","4","12","2013","Wild Ginger","25.37","Restaurants","CREDIT CARD","debit",,"","2013.04.12"
"00000145717d41b8fa5fb947001000f300940076","4","11","2013","Hainsworth Laundry","5.0","Laundry","CREDIT CARD","debit",,"","2013.04.11"
"00000145717d41b8fa5fb948001000f300940076","4","10","2013","Ba Adobe Lehi","6.75","Restaurants","CREDIT CARD","debit",,"","2013.04.10"
"00000145717d41b8fa5fb949001000f300940076","4","9","2013","Transfer to CREDIT CARD","227.42","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.04.09"
"00000145717d41b8fa5fb94a001000f300940076","4","8","2013","Internet Transfer Apr","50.0","Mobile Phone","SHARE DRAFT NO MIN","debit",,"","2013.04.08"
"00000145717d41b8fa5fb94b001000f300940076","4","8","2013","Byu Signature Electronic","5.0","Books & Supplies","SHARE DRAFT NO MIN","debit",,"","2013.04.08"
"00000145717d41b8fa5fb94c001000f300940076","4","8","2013","Transfer from SHARE DRAFT NO MIN","227.42","Credit Card Payment","CREDIT CARD","credit",,"","2013.04.08"
"00000145717d41b8fa5fb94d001000f300940076","4","8","2013","Cafe Rio Q","9.97","Restaurants","CREDIT CARD","debit",,"","2013.04.08"
"00000145717d41b8fa5fb94e001000f300940076","4","7","2013","Thai Mango Llc","11.69","Restaurants","CREDIT CARD","debit",,"","2013.04.07"
"00000145717d41b8fa5fb94f001000f300940076","4","7","2013","Byu Creamery Ninth","52.0","Groceries","CREDIT CARD","debit",,"","2013.04.07"
"00000145717d41b8fa5fb950001000f300940076","4","7","2013","Cubbys Beef","8.07","Restaurants","CREDIT CARD","debit",,"","2013.04.07"
"00000145717d41b8fa5fb951001000f300940076","4","5","2013","Suna Solutions Ach","344.06","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.04.05"
"00000145717d41b8fa5fb952001000f300940076","4","5","2013","Red Robin","31.33","Restaurants","CREDIT CARD","debit",,"","2013.04.05"
"00000145717d41b8fa5fb953001000f300940076","4","5","2013","Marketplace Iga","2.14","Groceries","CREDIT CARD","debit",,"","2013.04.05"
"00000145717d41b8fa5fb954001000f300940076","4","5","2013","Hainsworth Laundry","5.25","Laundry","CREDIT CARD","debit",,"","2013.04.05"
"00000145717d41b8fa5fb955001000f300940076","4","4","2013","Bridge Property Automatic","271.42","Mortgage & Rent","SHARE DRAFT NO MIN","debit",,"","2013.04.04"
"00000145717d41b8fa5fb956001000f300940076","4","4","2013","Smith's Food","4.49","Groceries","CREDIT CARD","debit",,"","2013.04.04"
"00000145717d41b8fa5fb957001000f300940076","4","4","2013","Marketplace Iga","2.9","Groceries","CREDIT CARD","debit",,"","2013.04.04"
"00000145717d41b8fa5fb958001000f300940076","4","3","2013","Downtown Philly","6.46","Restaurants","CREDIT CARD","debit",,"","2013.04.03"
"00000145717d41b8fa5fb959001000f300940076","4","3","2013","Cafe Rio Q","8.89","Restaurants","CREDIT CARD","debit",,"","2013.04.03"
"00000145717d41b8fa5fb95a001000f300940076","4","3","2013","Smith's Food","14.23","Groceries","CREDIT CARD","debit",,"","2013.04.03"
"00000145717d41b8fa5fb95b001000f300940076","4","2","2013","Check 1108","63.1","Charity","SHARE DRAFT NO MIN","debit",,"","2013.04.02"
"00000145717d41b8fa5fb95c001000f300940076","4","2","2013","Wynnsong","5.5","Movies & DVDs","CREDIT CARD","debit",,"","2013.04.02"
"00000145717d41b8fa5fb95d001000f300940076","4","2","2013","Saints Paintball","8.0","Amusement","CREDIT CARD","debit",,"","2013.04.02"
"00000145717d41b8fa5fb95e001000f300940076","4","2","2013","Cafe Zupas","13.45","Restaurants","CREDIT CARD","debit",,"","2013.04.02"
"00000145717d41b8fa5fb95f001000f300940076","4","1","2013","Chaseautomatic","257.07","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.04.01"
"00000145717d41b8fa5fb960001000f300940076","4","1","2013","Netflix","7.99","Movies & DVDs","SHARE DRAFT NO MIN","debit",,"","2013.04.01"
"00000145717d41b8fa5fb961001000f300940076","3","31","2013","Chevron","55.33","Gas & Fuel","CREDIT CARD","debit",,"","2013.03.31"
"00000145717d41b8fa5fb962001000f300940076","3","31","2013","Transfer from SHARE DRAFT NO MIN","257.07","Credit Card Payment","CREDIT CARD","credit",,"","2013.03.31"
"00000145717d41b8fa5fb963001000f300940076","3","31","2013","Provo Beach Resort","4.92","Fast Food","CREDIT CARD","debit",,"","2013.03.31"
"00000145717d41b8fa5fb964001000f300940076","3","31","2013","Terra Mia","21.46","Restaurants","CREDIT CARD","debit",,"","2013.03.31"
"00000145717d41b8fa5fb965001000f300940076","3","31","2013","Cafe Zupas","8.6","Restaurants","CREDIT CARD","debit",,"","2013.03.31"
"00000145717d41b8fa5fb966001000f300940076","3","31","2013","Brick Oven","9.03","Restaurants","CREDIT CARD","debit",,"","2013.03.31"
"00000145717d41b8fa5fb967001000f300940076","3","31","2013","Terra Mia","8.5","Restaurants","CREDIT CARD","debit",,"","2013.03.31"
"00000145717d41b8fa5fb968001000f300940076","3","29","2013","Suna Solutions Ach","287.01","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.03.29"
"00000145717d41b8fa5fb969001000f300940076","3","29","2013","Hainsworth Laundry","7.5","Laundry","CREDIT CARD","debit",,"","2013.03.29"
"00000145717d41b8fa5fb96a001000f300940076","3","29","2013","Sonic","3.2","Fast Food","CREDIT CARD","debit",,"","2013.03.29"
"00000145717d41b8fa5fb96b001000f300940076","3","29","2013","Downtown Philly","6.24","Restaurants","CREDIT CARD","debit",,"","2013.03.29"
"00000145717d41b8fa5fb96c001000f300940076","3","28","2013","Buffalo Wild Wings","17.16","Restaurants","CREDIT CARD","debit",,"","2013.03.28"
"00000145717d41b8fa5fb96d001000f300940076","3","28","2013","Jamba Juice","4.95","Food & Dining","CREDIT CARD","debit",,"","2013.03.28"
"00000145717d41b8fa5fb96e001000f300940076","3","28","2013","Total Bond Mkt Index Inv - Short-term capital gain","0.03","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.03.28"
"00000145717d41b8fa5fb96f001000f300940076","3","28","2013","Total Bond Mkt Index Inv - Dividend","0.59","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.03.28"
"00000145717d41b8fa5fb970001000f300940076","3","28","2013","Total Bond Mkt Index Inv - Long-term capital gain","0.48","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.03.28"
"00000145717d41b8fa5fb971001000f300940076","3","25","2013","Tucanos Brazilian Gril","21.76","Restaurants","CREDIT CARD","debit",,"","2013.03.25"
"00000145717d41b8fa5fb972001000f300940076","3","24","2013","Brick Oven","5.5","Restaurants","CREDIT CARD","debit",,"","2013.03.24"
"00000145717d41b8fa5fb973001000f300940076","3","24","2013","Smith's Food","13.25","Groceries","CREDIT CARD","debit",,"","2013.03.24"
"00000145717d41b8fa5fb974001000f300940076","3","24","2013","Roll Up Crepes","7.44","Restaurants","CREDIT CARD","debit",,"","2013.03.24"
"00000145717d41b8fa5fb975001000f300940076","3","24","2013","Red Robin","13.59","Restaurants","CREDIT CARD","debit",,"","2013.03.24"
"00000145717d41b8fa5fb976001000f300940076","3","24","2013","Roll Up Crepes","5.39","Restaurants","CREDIT CARD","debit",,"","2013.03.24"
"00000145717d41b8fa5fb977001000f300940076","3","22","2013","Suna Solutions Ach","344.06","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.03.22"
"00000145717d41b8fa5fb978001000f300940076","3","21","2013","Marketplace Iga","2.14","Groceries","CREDIT CARD","debit",,"","2013.03.21"
"00000145717d41b8fa5fb979001000f300940076","3","21","2013","FTSE All-World ex-US Inv - Dividend","2.67","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.03.21"
"00000145717d41b8fa5fb97a001000f300940076","3","21","2013","500 Index Fund Inv - Dividend","5.77","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.03.21"
"00000145717d41b8fa5fb97b001000f300940076","3","20","2013","Transfer to PRIME SHARE ACCOUNT","20.0","Hide from Budgets & Trends","SHARE DRAFT NO MIN","debit",,"","2013.03.20"
"00000145717d41b8fa5fb97c001000f300940076","3","20","2013","Transfer from SHARE DRAFT NO MIN","20.0","Transfer","PRIME SHARE ACCOUNT","credit",,"","2013.03.20"
"00000145717d41b8fa5fb97d001000f300940076","3","19","2013","Check 1107","389.52","Charity","SHARE DRAFT NO MIN","debit",,"","2013.03.19"
"00000145717d41b8fa5fb97e001000f300940076","3","19","2013","Smith's Food","47.82","Groceries","CREDIT CARD","debit",,"","2013.03.19"
"00000145717d41b8fa5fb97f001000f300940076","3","19","2013","Extended Mkt Index Inv - Dividend","0.16","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.03.19"
"00000145717d41b8fa5fb980001000f300940076","3","18","2013","Ty Table","14.33","Restaurants","CREDIT CARD","debit",,"","2013.03.18"
"00000145717d41b8fa5fb981001000f300940076","3","17","2013","Smith's Food","2.77","Groceries","CREDIT CARD","debit",,"","2013.03.17"
"00000145717d41b8fa5fb982001000f300940076","3","17","2013","Guru Cafe","10.76","Restaurants","CREDIT CARD","debit",,"","2013.03.17"
"00000145717d41b8fa5fb983001000f300940076","3","17","2013","Target","17.42","Shopping","CREDIT CARD","debit",,"","2013.03.17"
"00000145717d41b8fa5fb984001000f300940076","3","15","2013","Spoon It Up","4.34","Fast Food","CREDIT CARD","debit",,"","2013.03.15"
"00000145717d41b92e45e37e001000f300940076","3","15","2013","Suna Solutions Ach","463.35","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.03.15"
"00000145717d41b92e45e37f001000f300940076","3","14","2013","Hainsworth Laundry","10.0","Laundry","CREDIT CARD","debit",,"","2013.03.14"
"00000145717d41b92e45e380001000f300940076","3","13","2013","Mountain West Burrito","7.0","Restaurants","CREDIT CARD","debit",,"","2013.03.13"
"00000145717d41b92e45e381001000f300940076","3","12","2013","Check 1106","220.0","Charity","SHARE DRAFT NO MIN","debit",,"","2013.03.12"
"00000145717d41b92e45e382001000f300940076","3","12","2013","Transfer from PRIME SHARE ACCOUNT","20.0","Transfer","SHARE DRAFT NO MIN","credit",,"","2013.03.12"
"00000145717d41b92e45e383001000f300940076","3","12","2013","Transfer to SHARE DRAFT NO MIN","20.0","Transfer","PRIME SHARE ACCOUNT","debit",,"","2013.03.12"
"00000145717d41b92e45e384001000f300940076","3","12","2013","IHOP","6.88","Restaurants","CREDIT CARD","debit",,"","2013.03.12"
"00000145717d41b92e45e385001000f300940076","3","11","2013","Internet Transfer Transfer","50.0","Mobile Phone","SHARE DRAFT NO MIN","debit",,"","2013.03.11"
"00000145717d41b92e45e386001000f300940076","3","11","2013","Transfer to CREDIT CARD","526.41","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.03.11"
"00000145717d41b92e45e387001000f300940076","3","11","2013","Provo Beach Resort","4.57","Fast Food","CREDIT CARD","debit",,"","2013.03.11"
"00000145717d41b92e45e388001000f300940076","3","11","2013","Brick Oven","13.0","Restaurants","CREDIT CARD","debit",,"","2013.03.11"
"00000145717d41b92e45e389001000f300940076","3","11","2013","Cinemark","27.0","Movies & DVDs","CREDIT CARD","debit",,"","2013.03.11"
"00000145717d41b92e45e38a001000f300940076","3","10","2013","Transfer from SHARE DRAFT NO MIN","526.41","Credit Card Payment","CREDIT CARD","credit",,"","2013.03.10"
"00000145717d41b92e45e38b001000f300940076","3","8","2013","North West Provoshare","10.0","Income","SHARE DRAFT NO MIN","credit",,"","2013.03.08"
"00000145717d41b92e45e38c001000f300940076","3","8","2013","North West Provoatm","50.0","Auto Payment","SHARE DRAFT NO MIN","debit",,"","2013.03.08"
"00000145717d41b92e45e38d001000f300940076","3","8","2013","Suna Solutions Ach","383.42","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.03.08"
"00000145717d41b92e45e38e001000f300940076","3","8","2013","Malt Shoppe","8.49","Restaurants","CREDIT CARD","debit",,"","2013.03.08"
"00000145717d41b92e45e38f001000f300940076","3","8","2013","Spoon It Up","4.53","Fast Food","CREDIT CARD","debit",,"","2013.03.08"
"00000145717d41b92e45e390001000f300940076","3","7","2013","Marketplace Iga","2.14","Groceries","CREDIT CARD","debit",,"","2013.03.07"
"00000145717d41b92e45e391001000f300940076","3","6","2013","Smiths Fuel","51.02","Gas & Fuel","CREDIT CARD","debit",,"","2013.03.06"
"00000145717d41b92e45e392001000f300940076","3","6","2013","Smith's Food","32.06","Groceries","CREDIT CARD","debit",,"","2013.03.06"
"00000145717d41b92e45e393001000f300940076","3","5","2013","Bridge Property Automatic","302.16","Mortgage & Rent","SHARE DRAFT NO MIN","debit",,"","2013.03.05"
"00000145717d41b92e45e394001000f300940076","3","4","2013","Santa Pasta","9.16","Restaurants","CREDIT CARD","debit",,"","2013.03.04"
"00000145717d41b92e45e395001000f300940076","3","4","2013","Cafe Rio Q","8.89","Restaurants","CREDIT CARD","debit",,"","2013.03.04"
"00000145717d41b92e45e396001000f300940076","3","3","2013","Marketplace Iga","2.14","Groceries","CREDIT CARD","debit",,"","2013.03.03"
"00000145717d41b92e45e397001000f300940076","3","3","2013","Byu Ticket Office","16.0","Entertainment","CREDIT CARD","debit",,"","2013.03.03"
"00000145717d41b92e45e398001000f300940076","3","3","2013","Los Hermanos","15.95","Restaurants","CREDIT CARD","debit",,"","2013.03.03"
"00000145717d41b92e45e399001000f300940076","3","1","2013","Suna Solutions Ach","227.99","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.03.01"
"00000145717d41b92e45e39a001000f300940076","3","1","2013","Netflix","7.99","Movies & DVDs","SHARE DRAFT NO MIN","debit",,"","2013.03.01"
"00000145717d41b92e45e39b001000f300940076","3","1","2013","Amazon","10.0","Sports","CREDIT CARD","debit",,"","2013.03.01"
"00000145717d41b92e45e39c001000f300940076","2","28","2013","Buffalo Wild Wings","18.51","Restaurants","CREDIT CARD","debit",,"","2013.02.28"
"00000145717d41b92e45e39d001000f300940076","2","28","2013","Total Bond Mkt Index Inv - Dividend","0.55","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.02.28"
"00000145717d41b92e45e39e001000f300940076","2","26","2013","Fedloanservicingach Transactionautomatic","4300.0","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.02.26"
"00000145717d41b92e45e39f001000f300940076","2","26","2013","IHOP","4.19","Restaurants","CREDIT CARD","debit",,"","2013.02.26"
"00000145717d41b92e45e3a0001000f300940076","2","25","2013","Buffalo Wild Wings","25.03","Restaurants","CREDIT CARD","debit",,"","2013.02.25"
"00000145717d41b92e45e3a1001000f300940076","2","25","2013","Us Treasury Taxpayroll","4328.0","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.02.25"
"00000145717d41b92e45e3a2001000f300940076","2","25","2013","Payment","1069.0","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.02.25"
"00000145717d41b92e45e3a3001000f300940076","2","24","2013","Hainsworth Laundry","9.25","Laundry","CREDIT CARD","debit",,"","2013.02.24"
"00000145717d41b92e45e3a4001000f300940076","2","24","2013","Red Robin","18.5","Restaurants","CREDIT CARD","debit",,"","2013.02.24"
"00000145717d41b92e45e3a5001000f300940076","2","24","2013","Blizzard Entertainment","39.99","Amusement","CREDIT CARD","debit",,"","2013.02.24"
"00000145717d41b92e45e3a6001000f300940076","2","22","2013","Suna Solutions Ach","372.57","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.02.22"
"00000145717d41b92e45e3a7001000f300940076","2","21","2013","Fedloanservicingach Transactionautomatic","600.0","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.02.21"
"00000145717d41b92e45e3a8001000f300940076","2","20","2013","Check 1105","61.26","Marc Tithing","SHARE DRAFT NO MIN","debit",,"","2013.02.20"
"00000145717d41b92e45e3a9001000f300940076","2","20","2013","Smiths Fuel","47.74","Gas & Fuel","CREDIT CARD","debit",,"","2013.02.20"
"00000145717d41b92e45e3aa001000f300940076","2","20","2013","Smith's Food","32.71","Groceries","CREDIT CARD","debit",,"","2013.02.20"
"00000145717d41b92e45e3ab001000f300940076","2","20","2013","Utah Tax Eft","120.0","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.02.20"
